,fast_base,slow_base,min_period_fast,max_period_fast,min_period_slow,max_period_slow,return,dd,sharpe
1953,15,28,2,20,15,40,-28.58,25.34,-1.13
1954,15,28,2,20,15,45,-30.14,21.11,-1.12
1955,15,28,2,25,15,25,-22.53,15.41,-1.17
1956,15,28,2,25,15,30,-29.43,20.06,-1.12
1957,15,28,2,25,15,35,-29.43,20.06,-1.12
1958,15,28,2,25,15,40,-27.90,24.98,-1.13
1959,15,28,2,25,15,45,-29.43,20.06,-1.12
1960,15,28,2,10,20,25,-31.28,21.00,-1.23
1961,15,28,2,10,20,30,-36.88,25.05,-1.25
1962,15,28,2,10,20,35,-43.38,29.04,-1.24
1963,15,28,2,10,20,40,-43.40,33.60,-1.25
1964,15,28,2,10,20,45,-44.79,29.94,-1.24
1965,15,28,2,15,20,25,-25.72,17.84,-1.30
1966,15,28,2,15,20,30,-31.91,22.13,-1.30
1967,15,28,2,15,20,35,-38.94,26.29,-1.27
1968,15,28,2,15,20,40,-38.96,31.02,-1.29
1969,15,28,2,15,20,45,-40.46,27.22,-1.27
1970,15,28,2,20,20,25,-25.31,17.61,-1.15
1971,15,28,2,20,20,30,-30.14,21.11,-1.12
1972,15,28,2,20,20,35,-36.95,25.09,-1.10
1973,15,28,2,20,20,40,-36.83,29.82,-1.10
1974,15,28,2,20,20,45,-38.38,25.95,-1.09
1975,15,28,2,25,20,25,-20.52,14.31,-1.18
1976,15,28,2,25,20,30,-27.51,18.97,-1.13
1977,15,28,2,25,20,35,-36.74,24.34,-1.10
1978,15,28,2,25,20,40,-36.57,29.67,-1.10
1979,15,28,2,25,20,45,-38.08,25.15,-1.09
1980,15,28,3,10,10,25,-22.19,17.35,-2.34
1981,15,28,3,10,10,30,-41.99,28.57,-1.49
1982,15,28,3,10,10,35,-42.33,28.78,-1.48
1983,15,28,3,10,10,40,-41.09,32.25,-1.50
1984,15,28,3,10,10,45,-42.33,28.78,-1.48
1985,15,28,3,15,10,25,-12.24,12.18,-21.45
1986,15,28,3,15,10,30,-34.76,24.21,-1.66
1987,15,28,3,15,10,35,-35.15,24.44,-1.65
1988,15,28,3,15,10,40,-33.73,28.10,-1.70
1989,15,28,3,15,10,45,-35.15,24.44,-1.65
1990,15,28,3,20,10,25,-6.70,9.43,-1.58
1991,15,28,3,20,10,30,-30.59,21.80,-1.12
1992,15,28,3,20,10,35,-30.59,21.80,-1.12
1993,15,28,3,20,10,40,-29.07,25.60,-1.13
1994,15,28,3,20,10,45,-30.59,21.80,-1.12
1995,15,28,3,25,10,25,-5.77,9.45,-1.68
1996,15,28,3,25,10,30,-27.19,19.27,-1.14
1997,15,28,3,25,10,35,-29.42,20.53,-1.12
1998,15,28,3,25,10,40,-28.46,25.28,-1.13
1999,15,28,3,25,10,45,-29.92,20.81,-1.12
2000,15,28,3,10,15,25,-33.69,22.41,-1.27
2001,15,28,3,10,15,30,-37.39,25.35,-1.30
2002,15,28,3,10,15,35,-37.79,25.59,-1.34
2003,15,28,3,10,15,40,-36.53,29.65,-1.37
2004,15,28,3,10,15,45,-37.92,25.67,-1.35
2005,15,28,3,15,15,25,-28.29,19.29,-1.33
2006,15,28,3,15,15,30,-32.45,22.44,-1.36
2007,15,28,3,15,15,35,-32.88,22.69,-1.41
2008,15,28,3,15,15,40,-31.54,26.92,-1.46
2009,15,28,3,15,15,45,-33.05,22.78,-1.43
2010,15,28,3,20,15,25,-27.26,18.70,-1.13
2011,15,28,3,20,15,30,-30.14,21.11,-1.12
2012,15,28,3,20,15,35,-30.14,21.11,-1.12
2013,15,28,3,20,15,40,-28.58,25.34,-1.13
2014,15,28,3,20,15,45,-30.14,21.11,-1.12
2015,15,28,3,25,15,25,-22.53,15.41,-1.17
2016,15,28,3,25,15,30,-29.43,20.06,-1.12
2017,15,28,3,25,15,35,-29.43,20.06,-1.12
2018,15,28,3,25,15,40,-27.90,24.98,-1.13
2019,15,28,3,25,15,45,-29.43,20.06,-1.12
2020,15,28,3,10,20,25,-31.28,21.00,-1.23
2021,15,28,3,10,20,30,-36.88,25.05,-1.25
2022,15,28,3,10,20,35,-43.38,29.04,-1.24
2023,15,28,3,10,20,40,-43.40,33.60,-1.25
2024,15,28,3,10,20,45,-44.79,29.94,-1.24
2025,15,28,3,15,20,25,-25.72,17.84,-1.30
2026,15,28,3,15,20,30,-31.91,22.13,-1.30
2027,15,28,3,15,20,35,-38.94,26.29,-1.27
2028,15,28,3,15,20,40,-38.96,31.02,-1.29
2029,15,28,3,15,20,45,-40.46,27.22,-1.27
2030,15,28,3,20,20,25,-25.31,17.61,-1.15
2031,15,28,3,20,20,30,-30.14,21.11,-1.12
2032,15,28,3,20,20,35,-36.95,25.09,-1.10
2033,15,28,3,20,20,40,-36.83,29.82,-1.10
2034,15,28,3,20,20,45,-38.38,25.95,-1.09
2035,15,28,3,25,20,25,-20.52,14.31,-1.18
2036,15,28,3,25,20,30,-27.51,18.97,-1.13
2037,15,28,3,25,20,35,-36.74,24.34,-1.10
2038,15,28,3,25,20,40,-36.57,29.67,-1.10
2039,15,28,3,25,20,45,-38.08,25.15,-1.09
2040,15,28,4,10,10,25,-22.19,17.35,-2.34
2041,15,28,4,10,10,30,-41.99,28.57,-1.49
2042,15,28,4,10,10,35,-42.33,28.78,-1.48
2043,15,28,4,10,10,40,-41.09,32.25,-1.50
2044,15,28,4,10,10,45,-42.33,28.78,-1.48
2045,15,28,4,15,10,25,-12.24,12.18,-21.45
2046,15,28,4,15,10,30,-34.76,24.21,-1.66
2047,15,28,4,15,10,35,-35.15,24.44,-1.65
2048,15,28,4,15,10,40,-33.73,28.10,-1.70
2049,15,28,4,15,10,45,-35.15,24.44,-1.65
2050,15,28,4,20,10,25,-6.70,9.43,-1.58
2051,15,28,4,20,10,30,-30.59,21.80,-1.12
2052,15,28,4,20,10,35,-30.59,21.80,-1.12
2053,15,28,4,20,10,40,-29.07,25.60,-1.13
2054,15,28,4,20,10,45,-30.59,21.80,-1.12
2055,15,28,4,25,10,25,-5.77,9.45,-1.68
2056,15,28,4,25,10,30,-27.19,19.27,-1.14
2057,15,28,4,25,10,35,-29.42,20.53,-1.12
2058,15,28,4,25,10,40,-28.46,25.28,-1.13
2059,15,28,4,25,10,45,-29.92,20.81,-1.12
2060,15,28,4,10,15,25,-33.69,22.41,-1.27
2061,15,28,4,10,15,30,-37.39,25.35,-1.30
2062,15,28,4,10,15,35,-37.79,25.59,-1.34
2063,15,28,4,10,15,40,-36.53,29.65,-1.37
2064,15,28,4,10,15,45,-37.92,25.67,-1.35
2065,15,28,4,15,15,25,-28.29,19.29,-1.33
2066,15,28,4,15,15,30,-32.45,22.44,-1.36
2067,15,28,4,15,15,35,-32.88,22.69,-1.41
2068,15,28,4,15,15,40,-31.54,26.92,-1.46
2069,15,28,4,15,15,45,-33.05,22.78,-1.43
2070,15,28,4,20,15,25,-27.26,18.70,-1.13
2071,15,28,4,20,15,30,-30.14,21.11,-1.12
2072,15,28,4,20,15,35,-30.14,21.11,-1.12
2073,15,28,4,20,15,40,-28.58,25.34,-1.13
2074,15,28,4,20,15,45,-30.14,21.11,-1.12
2075,15,28,4,25,15,25,-22.53,15.41,-1.17
2076,15,28,4,25,15,30,-29.43,20.06,-1.12
2077,15,28,4,25,15,35,-29.43,20.06,-1.12
2078,15,28,4,25,15,40,-27.90,24.98,-1.13
2079,15,28,4,25,15,45,-29.43,20.06,-1.12
2080,15,28,4,10,20,25,-31.28,21.00,-1.23
2081,15,28,4,10,20,30,-36.88,25.05,-1.25
2082,15,28,4,10,20,35,-43.38,29.04,-1.24
2083,15,28,4,10,20,40,-43.40,33.60,-1.25
2084,15,28,4,10,20,45,-44.79,29.94,-1.24
2085,15,28,4,15,20,25,-25.72,17.84,-1.30
2086,15,28,4,15,20,30,-31.91,22.13,-1.30
2087,15,28,4,15,20,35,-38.94,26.29,-1.27
2088,15,28,4,15,20,40,-38.96,31.02,-1.29
2089,15,28,4,15,20,45,-40.46,27.22,-1.27
2090,15,28,4,20,20,25,-25.31,17.61,-1.15
2091,15,28,4,20,20,30,-30.14,21.11,-1.12
2092,15,28,4,20,20,35,-36.95,25.09,-1.10
2093,15,28,4,20,20,40,-36.83,29.82,-1.10
2094,15,28,4,20,20,45,-38.38,25.95,-1.09
2095,15,28,4,25,20,25,-20.52,14.31,-1.18
2096,15,28,4,25,20,30,-27.51,18.97,-1.13
2097,15,28,4,25,20,35,-36.74,24.34,-1.10
2098,15,28,4,25,20,40,-36.57,29.67,-1.10
2099,15,28,4,25,20,45,-38.08,25.15,-1.09
2100,15,28,5,10,10,25,-22.19,17.35,-2.34
2101,15,28,5,10,10,30,-41.99,28.57,-1.49
2102,15,28,5,10,10,35,-42.33,28.78,-1.48
2103,15,28,5,10,10,40,-41.09,32.25,-1.50
2104,15,28,5,10,10,45,-42.33,28.78,-1.48
2105,15,28,5,15,10,25,-12.24,12.18,-21.45
2106,15,28,5,15,10,30,-34.76,24.21,-1.66
2107,15,28,5,15,10,35,-35.15,24.44,-1.65
2108,15,28,5,15,10,40,-33.73,28.10,-1.70
2109,15,28,5,15,10,45,-35.15,24.44,-1.65
2110,15,28,5,20,10,25,-6.70,9.43,-1.58
2111,15,28,5,20,10,30,-30.59,21.80,-1.12
2112,15,28,5,20,10,35,-30.59,21.80,-1.12
2113,15,28,5,20,10,40,-29.07,25.60,-1.13
2114,15,28,5,20,10,45,-30.59,21.80,-1.12
2115,15,28,5,25,10,25,-5.77,9.45,-1.68
2116,15,28,5,25,10,30,-27.19,19.27,-1.14
2117,15,28,5,25,10,35,-29.42,20.53,-1.12
2118,15,28,5,25,10,40,-28.46,25.28,-1.13
2119,15,28,5,25,10,45,-29.92,20.81,-1.12
2120,15,28,5,10,15,25,-33.69,22.41,-1.27
2121,15,28,5,10,15,30,-37.39,25.35,-1.30
2122,15,28,5,10,15,35,-37.79,25.59,-1.34
2123,15,28,5,10,15,40,-36.53,29.65,-1.37
2124,15,28,5,10,15,45,-37.92,25.67,-1.35
2125,15,28,5,15,15,25,-28.29,19.29,-1.33
2126,15,28,5,15,15,30,-32.45,22.44,-1.36
2127,15,28,5,15,15,35,-32.88,22.69,-1.41
2128,15,28,5,15,15,40,-31.54,26.92,-1.46
2129,15,28,5,15,15,45,-33.05,22.78,-1.43
2130,15,28,5,20,15,25,-27.26,18.70,-1.13
2131,15,28,5,20,15,30,-30.14,21.11,-1.12
2132,15,28,5,20,15,35,-30.14,21.11,-1.12
2133,15,28,5,20,15,40,-28.58,25.34,-1.13
2134,15,28,5,20,15,45,-30.14,21.11,-1.12
2135,15,28,5,25,15,25,-22.53,15.41,-1.17
2136,15,28,5,25,15,30,-29.43,20.06,-1.12
2137,15,28,5,25,15,35,-29.43,20.06,-1.12
2138,15,28,5,25,15,40,-27.90,24.98,-1.13
2139,15,28,5,25,15,45,-29.43,20.06,-1.12
2140,15,28,5,10,20,25,-31.28,21.00,-1.23
2141,15,28,5,10,20,30,-36.88,25.05,-1.25
2142,15,28,5,10,20,35,-43.38,29.04,-1.24
2143,15,28,5,10,20,40,-43.40,33.60,-1.25
2144,15,28,5,10,20,45,-44.79,29.94,-1.24
2145,15,28,5,15,20,25,-25.72,17.84,-1.30
2146,15,28,5,15,20,30,-31.91,22.13,-1.30
2147,15,28,5,15,20,35,-38.94,26.29,-1.27
2148,15,28,5,15,20,40,-38.96,31.02,-1.29
2149,15,28,5,15,20,45,-40.46,27.22,-1.27
2150,15,28,5,20,20,25,-25.31,17.61,-1.15
2151,15,28,5,20,20,30,-30.14,21.11,-1.12
2152,15,28,5,20,20,35,-36.95,25.09,-1.10
2153,15,28,5,20,20,40,-36.83,29.82,-1.10
2154,15,28,5,20,20,45,-38.38,25.95,-1.09
2155,15,28,5,25,20,25,-20.52,14.31,-1.18
2156,15,28,5,25,20,30,-27.51,18.97,-1.13
2157,15,28,5,25,20,35,-36.74,24.34,-1.10
2158,15,28,5,25,20,40,-36.57,29.67,-1.10
2159,15,28,5,25,20,45,-38.08,25.15,-1.09
