,pfast,pmid,pslow,return,dd,sharpe
345,4,16,16,-40.05,33.94,-1.50
346,4,16,16,21.68,25.46,1.35
347,4,16,16,21.68,25.46,1.35
348,4,16,16,15.46,27.60,2.00
349,4,16,16,15.46,27.60,2.00
350,4,16,16,15.46,27.60,2.00
351,4,16,16,15.46,27.60,2.00
352,4,16,16,25.69,27.60,1.37
353,4,16,16,25.69,27.60,1.37
354,4,16,16,-3.92,28.26,-2.01
355,4,16,16,-3.92,28.26,-2.01
356,4,16,16,-3.92,28.26,-2.01
357,4,16,16,-3.92,28.26,-2.01
358,4,16,16,-3.92,28.26,-2.01
359,4,16,16,-3.92,28.26,-2.01
360,4,17,17,-48.82,34.71,-2.21
361,4,17,17,-48.82,34.71,-2.21
362,4,17,17,-43.04,36.68,-0.81
363,4,17,17,-45.55,37.29,-0.82
364,4,17,17,-45.55,37.29,-0.82
365,4,17,17,-47.58,37.29,-0.93
366,4,17,17,20.70,25.46,1.37
367,4,17,17,20.70,25.46,1.37
368,4,17,17,21.98,25.46,1.63
369,4,17,17,21.98,25.46,1.63
370,4,17,17,26.17,25.46,3.01
371,4,17,17,26.17,25.46,3.01
372,4,17,17,26.17,25.46,3.01
373,4,17,17,15.90,25.46,0.74
374,4,17,17,-3.92,28.26,-2.01
375,4,17,17,-3.92,28.26,-2.01
376,4,17,17,-3.92,28.26,-2.01
377,4,17,17,-3.92,28.26,-2.01
378,4,17,17,-3.92,28.26,-2.01
379,4,17,17,-3.92,28.26,-2.01
380,4,18,18,-58.07,40.47,-4.74
381,4,18,18,-58.07,40.47,-4.74
382,4,18,18,-61.79,42.57,-3.67
383,4,18,18,-45.22,37.33,-0.82
384,4,18,18,-47.27,37.33,-0.93
385,4,18,18,-47.58,37.29,-0.93
386,4,18,18,-39.83,33.94,-0.92
387,4,18,18,21.98,25.46,1.63
388,4,18,18,21.98,25.46,1.63
389,4,18,18,21.98,25.46,1.63
390,4,18,18,26.17,25.46,3.01
391,4,18,18,26.17,25.46,3.01
392,4,18,18,15.90,25.46,0.74
393,4,18,18,15.90,25.46,0.74
394,4,18,18,-3.92,28.26,-2.01
395,4,18,18,-3.92,28.26,-2.01
396,4,18,18,-3.92,28.26,-2.01
397,4,18,18,-3.92,28.26,-2.01
398,4,18,18,-3.92,28.26,-2.01
399,4,18,18,-3.92,28.26,-2.01
400,4,19,19,-53.06,39.66,-2.36
401,4,19,19,-57.23,41.78,-2.11
402,4,19,19,-59.11,43.08,-2.02
403,4,19,19,-58.87,43.11,-2.03
404,4,19,19,-47.27,37.33,-0.93
405,4,19,19,-47.27,37.33,-0.93
406,4,19,19,-45.17,36.68,-0.93
407,4,19,19,21.98,25.46,1.63
408,4,19,19,21.98,25.46,1.63
409,4,19,19,26.17,25.46,3.01
410,4,19,19,26.17,25.46,3.01
411,4,19,19,15.90,25.46,0.74
412,4,19,19,15.90,25.46,0.74
413,4,19,19,15.90,25.46,0.74
414,4,19,19,-3.92,28.26,-2.01
415,4,19,19,-3.92,28.26,-2.01
416,4,19,19,-3.92,28.26,-2.01
417,4,19,19,-3.92,28.26,-2.01
418,4,19,19,-3.11,28.26,-0.56
419,4,19,19,-8.31,22.90,-1.47
420,4,20,20,-53.06,39.66,-2.36
421,4,20,20,-59.24,42.62,-2.12
422,4,20,20,-59.00,42.66,-2.13
423,4,20,20,-59.00,42.66,-2.13
424,4,20,20,-42.67,35.21,-0.92
425,4,20,20,-42.67,35.21,-0.92
426,4,20,20,-46.71,37.33,-0.90
427,4,20,20,-44.59,36.68,-0.89
428,4,20,20,26.17,25.46,3.01
429,4,20,20,26.17,25.46,3.01
430,4,20,20,15.90,25.46,0.74
431,4,20,20,15.90,25.46,0.74
432,4,20,20,15.90,25.46,0.74
433,4,20,20,15.90,25.46,0.74
434,4,20,20,-3.92,28.26,-2.01
435,4,20,20,-3.92,28.26,-2.01
436,4,20,20,-3.92,28.26,-2.01
437,4,20,20,-3.11,28.26,-0.56
438,4,20,20,-8.31,22.90,-1.47
439,4,20,20,-10.85,25.74,-7.47
440,5,10,10,-31.27,25.27,-14.53
441,5,10,10,10.05,22.69,0.18
442,5,10,10,-96.52,111.60,-1.27
443,5,10,10,-96.41,111.60,-0.95
444,5,10,10,-96.41,111.60,-0.95
445,5,10,10,-96.63,111.60,-1.03
446,5,10,10,-96.63,111.60,-1.03
447,5,10,10,-96.63,111.60,-1.03
448,5,10,10,-96.63,111.60,-1.03
449,5,10,10,-96.90,111.60,-1.03
450,5,10,10,-97.14,111.60,-1.14
451,5,10,10,-97.14,111.60,-1.14
452,5,10,10,-97.14,111.60,-1.14
453,5,10,10,-97.23,111.60,-1.18
454,5,10,10,-97.23,111.60,-1.18
455,5,10,10,-97.23,111.60,-1.18
456,5,10,10,-10.50,26.12,-1.59
457,5,10,10,-10.50,26.12,-1.59
458,5,10,10,-10.50,26.12,-1.59
459,5,10,10,-10.50,26.12,-1.59
460,5,11,11,-10.11,25.47,-0.64
461,5,11,11,-10.11,25.47,-0.64
462,5,11,11,-10.11,25.47,-0.64
463,5,11,11,-37.73,33.22,-0.85
464,5,11,11,-37.73,33.22,-0.85
465,5,11,11,-41.57,33.22,-1.11
466,5,11,11,-41.57,33.22,-1.11
467,5,11,11,-41.57,33.22,-1.11
468,5,11,11,-41.57,33.22,-1.11
469,5,11,11,-36.43,33.22,-0.78
470,5,11,11,-46.25,33.22,-1.56
471,5,11,11,-47.90,33.60,-1.78
472,5,11,11,-47.90,33.60,-1.78
473,5,11,11,-47.90,33.60,-1.78
474,5,11,11,-97.16,111.60,-1.18
475,5,11,11,-97.16,111.60,-1.18
476,5,11,11,-2.05,22.31,-1.98
477,5,11,11,-1.31,22.31,-2.29
478,5,11,11,-1.31,22.31,-2.29
479,5,11,11,-1.31,22.31,-2.29
480,5,12,12,-24.51,29.28,-0.79
481,5,12,12,-30.50,29.28,-0.82
482,5,12,12,-34.78,29.28,-1.14
483,5,12,12,-34.78,29.28,-1.14
484,5,12,12,-41.57,33.22,-1.11
485,5,12,12,-41.57,33.22,-1.11
486,5,12,12,-41.57,33.22,-1.11
487,5,12,12,-41.57,33.22,-1.11
488,5,12,12,-36.43,33.22,-0.78
489,5,12,12,-36.43,33.22,-0.78
490,5,12,12,-38.81,33.22,-0.92
491,5,12,12,-41.88,33.22,-1.14
492,5,12,12,-41.88,33.22,-1.14
493,5,12,12,-41.88,33.22,-1.14
494,5,12,12,-96.81,111.60,-1.02
495,5,12,12,-96.81,111.60,-1.02
496,5,12,12,0.18,22.31,-4.61
497,5,12,12,0.18,22.31,-4.61
498,5,12,12,-4.23,28.26,-2.28
499,5,12,12,-9.65,28.63,-0.72
500,5,13,13,-34.95,32.17,-0.84
501,5,13,13,-38.96,32.17,-1.12
502,5,13,13,-38.96,32.17,-1.12
503,5,13,13,-38.96,32.17,-1.12
504,5,13,13,-44.56,34.90,-1.10
505,5,13,13,-44.56,34.90,-1.10
506,5,13,13,-39.68,34.90,-0.79
507,5,13,13,-39.68,34.90,-0.79
508,5,13,13,-39.68,34.90,-0.79
509,5,13,13,-41.94,34.90,-0.92
510,5,13,13,-41.94,34.90,-0.92
511,5,13,13,-44.85,34.90,-1.12
512,5,13,13,-44.42,34.90,-1.09
513,5,13,13,-44.42,34.90,-1.09
514,5,13,13,-99.33,117.23,-1.03
515,5,13,13,0.18,22.31,-4.61
516,5,13,13,-4.23,28.26,-2.28
517,5,13,13,-1.55,28.26,-0.86
518,5,13,13,-1.55,28.26,-0.86
519,5,13,13,-9.65,28.63,-0.72
520,5,14,14,-35.70,31.85,-1.60
521,5,14,14,-35.70,31.85,-1.60
522,5,14,14,-35.70,31.85,-1.60
523,5,14,14,-36.31,32.17,-1.59
524,5,14,14,-36.31,32.17,-1.59
525,5,14,14,-42.15,34.90,-1.46
526,5,14,14,-42.15,34.90,-1.46
527,5,14,14,-42.15,34.90,-1.46
528,5,14,14,-41.94,34.90,-0.92
529,5,14,14,-41.94,34.90,-0.92
530,5,14,14,-41.94,34.90,-0.92
531,5,14,14,-41.94,34.90,-0.92
532,5,14,14,-41.32,34.90,-0.89
533,5,14,14,-41.32,34.90,-0.89
534,5,14,14,-99.29,117.23,-0.97
535,5,14,14,4.59,28.26,0.06
536,5,14,14,4.59,28.26,0.06
537,5,14,14,4.59,28.26,0.06
538,5,14,14,4.59,28.26,0.06
539,5,14,14,-3.92,28.26,-2.01
540,5,15,15,-37.51,31.85,-1.69
541,5,15,15,-37.51,31.85,-1.69
542,5,15,15,-41.74,33.94,-1.57
543,5,15,15,-37.51,31.85,-1.69
544,5,15,15,-37.51,31.85,-1.69
545,5,15,15,-37.51,31.85,-1.69
546,5,15,15,-43.78,34.90,-1.53
547,5,15,15,-43.78,34.90,-1.53
548,5,15,15,-43.78,34.90,-1.53
549,5,15,15,-41.94,34.90,-0.92
550,5,15,15,-41.32,34.90,-0.89
551,5,15,15,-41.32,34.90,-0.89
552,5,15,15,-41.32,34.90,-0.89
553,5,15,15,-41.98,35.81,-0.79
554,5,15,15,-99.27,117.23,-0.93
555,5,15,15,4.59,28.26,0.06
556,5,15,15,-3.92,28.26,-2.01
557,5,15,15,-3.92,28.26,-2.01
558,5,15,15,-3.92,28.26,-2.01
559,5,15,15,-3.92,28.26,-2.01
560,5,16,16,-41.74,33.94,-1.57
561,5,16,16,-41.74,33.94,-1.57
562,5,16,16,-41.74,33.94,-1.57
563,5,16,16,-44.30,35.01,-1.52
564,5,16,16,-41.74,33.94,-1.57
565,5,16,16,-41.74,33.94,-1.57
566,5,16,16,19.17,25.46,1.43
567,5,16,16,19.17,25.46,1.43
568,5,16,16,19.17,25.46,1.43
569,5,16,16,15.46,27.60,2.00
570,5,16,16,15.46,27.60,2.00
571,5,16,16,15.46,27.60,2.00
572,5,16,16,25.69,27.60,1.37
573,5,16,16,25.69,27.60,1.37
574,5,16,16,-3.92,28.26,-2.01
575,5,16,16,-3.92,28.26,-2.01
576,5,16,16,-3.92,28.26,-2.01
577,5,16,16,-3.92,28.26,-2.01
578,5,16,16,-3.92,28.26,-2.01
579,5,16,16,-3.92,28.26,-2.01
580,5,17,17,-48.82,34.71,-2.21
581,5,17,17,-48.82,34.71,-2.21
582,5,17,17,-43.04,36.68,-0.81
583,5,17,17,-45.55,37.29,-0.82
584,5,17,17,-45.55,37.29,-0.82
585,5,17,17,-47.58,37.29,-0.93
586,5,17,17,20.70,25.46,1.37
587,5,17,17,20.70,25.46,1.37
588,5,17,17,21.98,25.46,1.63
589,5,17,17,21.98,25.46,1.63
590,5,17,17,26.17,25.46,3.01
591,5,17,17,26.17,25.46,3.01
592,5,17,17,26.17,25.46,3.01
593,5,17,17,15.90,25.46,0.74
594,5,17,17,-3.92,28.26,-2.01
595,5,17,17,-3.92,28.26,-2.01
596,5,17,17,-3.92,28.26,-2.01
597,5,17,17,-3.92,28.26,-2.01
598,5,17,17,-3.92,28.26,-2.01
599,5,17,17,-3.92,28.26,-2.01
600,5,18,18,-58.07,40.47,-4.74
601,5,18,18,-58.07,40.47,-4.74
602,5,18,18,-61.79,42.57,-3.67
603,5,18,18,-45.22,37.33,-0.82
604,5,18,18,-47.27,37.33,-0.93
605,5,18,18,-47.58,37.29,-0.93
606,5,18,18,-39.83,33.94,-0.92
607,5,18,18,21.98,25.46,1.63
608,5,18,18,21.98,25.46,1.63
609,5,18,18,21.98,25.46,1.63
610,5,18,18,26.17,25.46,3.01
611,5,18,18,26.17,25.46,3.01
612,5,18,18,15.90,25.46,0.74
613,5,18,18,15.90,25.46,0.74
614,5,18,18,-3.92,28.26,-2.01
615,5,18,18,-3.92,28.26,-2.01
616,5,18,18,-3.92,28.26,-2.01
617,5,18,18,-3.92,28.26,-2.01
618,5,18,18,-3.92,28.26,-2.01
619,5,18,18,-3.92,28.26,-2.01
620,5,19,19,-53.06,39.66,-2.36
621,5,19,19,-57.23,41.78,-2.11
622,5,19,19,-59.11,43.08,-2.02
623,5,19,19,-58.87,43.11,-2.03
624,5,19,19,-47.27,37.33,-0.93
625,5,19,19,-47.27,37.33,-0.93
626,5,19,19,-45.17,36.68,-0.93
627,5,19,19,21.98,25.46,1.63
628,5,19,19,21.98,25.46,1.63
629,5,19,19,26.17,25.46,3.01
630,5,19,19,26.17,25.46,3.01
631,5,19,19,15.90,25.46,0.74
632,5,19,19,15.90,25.46,0.74
633,5,19,19,15.90,25.46,0.74
634,5,19,19,-3.92,28.26,-2.01
635,5,19,19,-3.92,28.26,-2.01
636,5,19,19,-3.92,28.26,-2.01
637,5,19,19,-3.92,28.26,-2.01
638,5,19,19,-3.11,28.26,-0.56
639,5,19,19,-8.31,22.90,-1.47
640,5,20,20,-53.06,39.66,-2.36
641,5,20,20,-59.24,42.62,-2.12
642,5,20,20,-59.00,42.66,-2.13
643,5,20,20,-59.00,42.66,-2.13
644,5,20,20,-42.67,35.21,-0.92
645,5,20,20,-42.67,35.21,-0.92
646,5,20,20,-46.71,37.33,-0.90
647,5,20,20,-44.59,36.68,-0.89
648,5,20,20,26.17,25.46,3.01
649,5,20,20,26.17,25.46,3.01
650,5,20,20,15.90,25.46,0.74
651,5,20,20,15.90,25.46,0.74
652,5,20,20,15.90,25.46,0.74
653,5,20,20,15.90,25.46,0.74
654,5,20,20,-3.92,28.26,-2.01
655,5,20,20,-3.92,28.26,-2.01
656,5,20,20,-3.92,28.26,-2.01
657,5,20,20,-3.11,28.26,-0.56
658,5,20,20,-8.31,22.90,-1.47
659,5,20,20,-10.85,25.74,-7.47
660,6,10,10,-12.15,25.47,-14.54
661,6,10,10,40.66,25.47,0.69
662,6,10,10,-43.81,35.89,-1.39
663,6,10,10,-46.94,36.16,-1.35
664,6,10,10,-46.94,36.16,-1.35
665,6,10,10,-46.94,36.16,-1.35
666,6,10,10,-46.94,36.16,-1.35
667,6,10,10,-46.94,36.16,-1.35
668,6,10,10,-49.97,37.24,-1.09
669,6,10,10,-49.97,37.24,-1.09
670,6,10,10,-51.24,37.28,-1.05
671,6,10,10,-51.24,37.28,-1.05
672,6,10,10,-51.24,37.28,-1.05
673,6,10,10,-51.24,37.28,-1.05
674,6,10,10,-92.29,120.58,-1.05
675,6,10,10,-92.29,120.58,-1.05
676,6,10,10,-92.29,120.58,-1.05
677,6,10,10,-9.38,26.12,-1.29
678,6,10,10,-9.38,26.12,-1.29
679,6,10,10,-10.50,26.12,-1.59
680,6,11,11,-12.15,25.47,-14.54
681,6,11,11,-12.15,25.47,-14.54
682,6,11,11,-12.15,25.47,-14.54
683,6,11,11,-46.94,36.16,-1.35
684,6,11,11,-46.94,36.16,-1.35
685,6,11,11,-46.94,36.16,-1.35
686,6,11,11,-46.94,36.16,-1.35
687,6,11,11,-46.94,36.16,-1.35
688,6,11,11,-46.94,36.16,-1.35
689,6,11,11,-44.54,35.89,-0.81
690,6,11,11,-45.97,36.67,-0.79
691,6,11,11,-49.46,36.67,-0.99
692,6,11,11,-49.46,36.67,-0.99
693,6,11,11,-49.46,36.67,-0.99
694,6,11,11,-92.05,120.58,-1.04
695,6,11,11,-92.05,120.58,-1.04
696,6,11,11,-92.05,120.58,-1.04
697,6,11,11,-6.05,25.40,-0.93
698,6,11,11,2.16,22.31,-0.66
699,6,11,11,1.23,22.31,-0.74
700,6,12,12,-26.39,29.28,-0.80
701,6,12,12,-26.39,29.28,-0.80
702,6,12,12,-30.93,29.28,-1.16
703,6,12,12,-34.78,29.28,-1.14
704,6,12,12,-46.23,35.89,-1.10
705,6,12,12,-46.23,35.89,-1.10
706,6,12,12,-46.23,35.89,-1.10
707,6,12,12,-46.23,35.89,-1.10
708,6,12,12,-41.50,35.89,-0.80
709,6,12,12,-41.50,35.89,-0.80
710,6,12,12,-43.69,35.89,-0.93
711,6,12,12,-46.52,35.89,-1.12
712,6,12,12,-46.52,35.89,-1.12
713,6,12,12,-46.52,35.89,-1.12
714,6,12,12,-92.60,120.58,-0.98
715,6,12,12,-92.60,120.58,-0.98
716,6,12,12,-92.60,120.58,-0.98
717,6,12,12,0.18,22.31,-4.61
718,6,12,12,-4.23,28.26,-2.28
719,6,12,12,-9.65,28.63,-0.72
720,6,13,13,-34.95,32.17,-0.84
721,6,13,13,-38.96,32.17,-1.12
722,6,13,13,-38.96,32.17,-1.12
723,6,13,13,-38.96,32.17,-1.12
724,6,13,13,-46.23,35.89,-1.10
725,6,13,13,-46.23,35.89,-1.10
726,6,13,13,-41.50,35.89,-0.80
727,6,13,13,-41.50,35.89,-0.80
728,6,13,13,-41.50,35.89,-0.80
729,6,13,13,-43.69,35.89,-0.93
730,6,13,13,-43.69,35.89,-0.93
731,6,13,13,-43.69,35.89,-0.93
732,6,13,13,-43.09,35.89,-0.89
733,6,13,13,-45.79,35.89,-1.07
734,6,13,13,-91.28,120.58,-1.22
735,6,13,13,-91.28,120.58,-1.22
736,6,13,13,-90.79,120.58,-1.12
737,6,13,13,-0.92,28.26,-0.69
738,6,13,13,-0.92,28.26,-0.69
739,6,13,13,-8.81,28.26,-0.70
740,6,14,14,-34.33,31.85,-0.84
741,6,14,14,-38.38,31.85,-1.12
742,6,14,14,-38.38,31.85,-1.12
743,6,14,14,-38.96,32.17,-1.12
744,6,14,14,-38.96,32.17,-1.12
745,6,14,14,-41.50,35.89,-0.80
746,6,14,14,-41.50,35.89,-0.80
747,6,14,14,-43.69,35.89,-0.93
748,6,14,14,-43.69,35.89,-0.93
749,6,14,14,-43.69,35.89,-0.93
750,6,14,14,-43.69,35.89,-0.93
751,6,14,14,-43.69,35.89,-0.93
752,6,14,14,-43.09,35.89,-0.89
753,6,14,14,-45.79,35.89,-1.07
754,6,14,14,-91.28,120.58,-1.22
755,6,14,14,-90.52,120.58,-1.08
756,6,14,14,-90.52,120.58,-1.08
757,6,14,14,-0.92,28.26,-0.69
758,6,14,14,-0.92,28.26,-0.69
759,6,14,14,-2.77,28.26,-1.31
760,6,15,15,-35.70,31.85,-1.60
761,6,15,15,-35.70,31.85,-1.60
762,6,15,15,-40.05,33.94,-1.50
763,6,15,15,-35.70,31.85,-1.60
764,6,15,15,-35.70,31.85,-1.60
765,6,15,15,-35.70,31.85,-1.60
766,6,15,15,21.68,25.46,1.35
767,6,15,15,21.68,25.46,1.35
768,6,15,15,15.46,27.60,2.00
769,6,15,15,15.46,27.60,2.00
770,6,15,15,15.46,27.60,2.00
771,6,15,15,15.46,27.60,2.00
772,6,15,15,15.46,27.60,2.00
773,6,15,15,25.69,27.60,1.37
774,6,15,15,4.59,28.26,0.06
775,6,15,15,4.59,28.26,0.06
776,6,15,15,3.56,28.26,-0.03
777,6,15,15,3.56,28.26,-0.03
778,6,15,15,3.56,28.26,-0.03
779,6,15,15,3.56,28.26,-0.03
780,6,16,16,-41.74,33.94,-1.57
781,6,16,16,-41.74,33.94,-1.57
782,6,16,16,-41.74,33.94,-1.57
783,6,16,16,-44.30,35.01,-1.52
784,6,16,16,-41.74,33.94,-1.57
785,6,16,16,-41.74,33.94,-1.57
786,6,16,16,16.87,25.46,0.41
787,6,16,16,16.87,25.46,0.41
788,6,16,16,18.16,25.46,1.47
789,6,16,16,11.46,27.81,2.27
790,6,16,16,11.46,27.81,2.27
791,6,16,16,11.46,27.81,2.27
792,6,16,16,11.46,27.81,2.27
793,6,16,16,11.46,27.81,2.27
794,6,16,16,3.56,28.26,-0.03
795,6,16,16,3.56,28.26,-0.03
796,6,16,16,3.56,28.26,-0.03
797,6,16,16,3.56,28.26,-0.03
798,6,16,16,-3.92,28.26,-2.01
799,6,16,16,-3.92,28.26,-2.01
800,6,17,17,-48.82,34.71,-2.21
801,6,17,17,-48.82,34.71,-2.21
802,6,17,17,-43.04,36.68,-0.81
803,6,17,17,-45.55,37.29,-0.82
804,6,17,17,-45.55,37.29,-0.82
805,6,17,17,-47.58,37.29,-0.93
806,6,17,17,20.70,25.46,1.37
807,6,17,17,20.70,25.46,1.37
